transaction_id,client_id,date_transaction,montant,devise,taux_change_eur,montant_eur,categorie,produit,agence,type_operation,statut,score_credit_client,segment_client,solde_avant,taux_interet,date_formatted,is_outlier_montant,is_outlier_score,is_anomaly,year,month,quarter,day_of_week,day_name,montant_eur_verifie,diff_eur,is_calc_error,categorie_risque,is_credit,amount_signed,solde_net,is_rejected,taux_rejet,taux_rejet_pct
TXN001936,CLI0093,2024-09-11 17:41:00,-2270.28,GBP,0.86,-2639.86,Remboursement credit,Compte Courant,Marseille-Vieux-Port,Debit,Complete,786.0,Premium,24385.13,0.0,11-09-2024,False,False,False,2024,9,3,2,Wednesday,-2639.8604651162796,0.0004651162794289121,False,Low,False,2270.28,33736.19,False,0.05572755417956656,5.572755417956656
TXN001702,CLI0051,2023-12-10 11:45:00,504.82,EUR,1.0,504.82,Prelevement,Credit Immobilier,Marseille-Vieux-Port,Credit,En attente,645.0,Premium,1436.77,0.0,10-12-2023,False,False,False,2023,12,4,6,Sunday,504.82,0.0,False,Medium,True,504.82,21676.81,False,0.05572755417956656,5.572755417956656
TXN000344,CLI0105,2022-01-15 18:33:00,-76.56,EUR,1.0,-76.56,Paiement CB,Credit Consommation,Nice-Massena,Debit,Complete,634.0,Standard,15863.5,0.0,15-01-2022,False,False,False,2022,1,1,5,Saturday,-76.56,0.0,False,Medium,False,76.56,104176.48000000001,False,0.07633587786259542,7.633587786259542
TXN000008,CLI0033,2022-01-26 18:18:00,-1434.72,EUR,1.0,-1434.72,Interets,Credit Immobilier,Lyon-Part-Dieu,Debit,Rejete,584.0,Standard,12698.67,0.0,26-01-2022,False,False,False,2022,1,1,2,Wednesday,-1434.72,0.0,False,Medium,False,1434.72,15908.14,True,0.04013377926421405,4.013377926421405
TXN000760,CLI0077,2024-03-14 10:27:00,2049.8,MAD,10.85,188.92,Depot especes,Compte Epargne,Paris-Centre,Credit,Complete,322.0,Risque,26439.44,0.0,14-03-2024,False,False,False,2024,3,1,3,Thursday,188.92165898617515,0.0016589861751583612,False,High,True,2049.8,16640.73,False,0.06578947368421052,6.578947368421052
TXN001909,CLI0110,2023-11-22 21:37:00,-398.7,EUR,1.0,-398.7,Retrait DAB,Credit Immobilier,Toulouse-Capitole,Debit,Complete,629.0,Standard,26458.93,0.0,22-11-2023,False,False,False,2023,11,4,2,Wednesday,-398.7,0.0,False,Medium,False,398.7,15373.789999999999,False,0.06806282722513089,6.806282722513089
TXN001391,CLI0138,2023-07-22 17:10:00,335.5,EUR,1.0,335.5,Retrait DAB,Compte Courant,Bordeaux-Meriadeck,Credit,En attente,749.0,Premium,24528.52,0.0,22-07-2023,False,False,False,2023,7,3,5,Saturday,335.5,0.0,False,Low,True,335.5,21329.19,False,0.04589371980676329,4.5893719806763285
TXN000216,CLI0103,2023-08-02 09:20:00,-304.84,GBP,0.86,-354.47,Prelevement,PEA,Paris-Centre,Debit,Complete,683.0,Standard,28233.96,0.0,02-08-2023,False,False,False,2023,8,3,2,Wednesday,-354.4651162790697,0.004883720930308755,False,Medium,False,304.84,21623.010000000002,False,0.06578947368421052,6.578947368421052
TXN000110,CLI0132,2023-09-24 15:01:00,-315.64,EUR,1.0,-315.64,Interets,Credit Auto,Bordeaux-Meriadeck,Debit,Rejete,663.0,Standard,10835.71,0.0,24-09-2023,False,False,False,2023,9,3,6,Sunday,-315.64,0.0,False,Medium,False,315.64,15745.47,True,0.04589371980676329,4.5893719806763285
TXN001676,CLI0071,2024-03-13 05:09:00,1724.09,EUR,1.0,1724.09,Prelevement,Credit Consommation,Paris-Centre,Credit,En attente,797.0,Premium,21048.0,0.0,13-03-2024,False,False,False,2024,3,1,2,Wednesday,1724.09,0.0,False,Low,True,1724.09,19811.07,False,0.06578947368421052,6.578947368421052
TXN001333,CLI0095,2024-09-23 15:59:00,2876.91,EUR,1.0,2876.91,Prelevement,Compte Epargne,Nantes-Commerce,Credit,Complete,668.0,Standard,11832.06,0.0,23-09-2024,False,False,False,2024,9,3,0,Monday,2876.91,0.0,False,Medium,True,2876.91,25366.22,False,0.085,8.5
TXN001599,CLI0017,2023-03-22 14:45:00,-2363.62,EUR,1.0,-2363.62,Interets,PEA,Bordeaux-Meriadeck,Debit,Complete,649.0,Standard,29828.25,0.0,22-03-2023,False,False,False,2023,3,1,2,Wednesday,-2363.62,0.0,False,Medium,False,2363.62,26930.85,False,0.04589371980676329,4.5893719806763285
TXN001709,CLI0104,2024-06-25 08:08:00,478.19,EUR,1.0,478.19,Interets,Credit Consommation,Nantes-Commerce,Credit,Rejete,690.0,Standard,49125.33,0.0,25-06-2024,False,False,False,2024,6,2,1,Tuesday,478.19,0.0,False,Medium,True,478.19,11448.21,True,0.085,8.5
TXN001052,CLI0010,2022-03-16 17:47:00,-1218.83,EUR,1.0,-1218.83,Prelevement,Livret A,Lyon-Part-Dieu,Debit,Complete,816.0,Premium,7317.75,0.0,16-03-2022,False,False,False,2022,3,1,2,Wednesday,-1218.83,0.0,False,Low,False,1218.83,12924.17,False,0.04013377926421405,4.013377926421405
TXN000231,CLI0082,2023-07-30 01:51:00,-495.94,EUR,1.0,-495.94,Retrait DAB,Credit Consommation,Paris-Centre,Debit,Rejete,813.0,Premium,5096.7,0.0,30-07-2023,False,False,False,2023,7,3,6,Sunday,-495.94,0.0,False,Low,False,495.94,13697.67,True,0.06578947368421052,6.578947368421052
TXN000607,CLI0100,2022-11-12 03:19:00,-1497.99,EUR,1.0,-1497.99,Remboursement credit,Assurance Vie,Lille-Grand-Place,Debit,En attente,656.0,Nan,30215.33,0.0,12-11-2022,False,False,False,2022,11,4,5,Saturday,-1497.99,0.0,False,Medium,False,1497.99,32263.12,False,0.04205607476635514,4.205607476635514
TXN000507,CLI0138,2022-03-01 15:32:00,392.39,EUR,1.0,392.39,Depot especes,Credit Auto,Bordeaux-Meriadeck,Credit,Complete,749.0,Premium,16366.02,0.0,01-03-2022,False,False,False,2022,3,1,1,Tuesday,392.39,0.0,False,Low,True,392.39,21329.19,False,0.04589371980676329,4.5893719806763285
TXN000416,CLI0099,2024-11-07 22:06:00,-453.86,MAD,10.85,-41.83,Retrait DAB,Livret A,Nantes-Commerce,Debit,Complete,664.0,Standard,25082.48,0.0,07-11-2024,False,False,False,2024,11,4,3,Thursday,-41.83041474654378,0.0004147465437824849,False,Medium,False,453.86,100699.37000000001,False,0.085,8.5
TXN001727,CLI0115,2022-07-02 13:52:00,643.85,CHF,0.97,663.76,Interets,Compte Epargne,Toulouse-Capitole,Credit,Complete,709.0,Standard,1785.36,0.0,02-07-2022,False,False,False,2022,7,3,5,Saturday,663.7628865979382,0.0028865979381862417,False,Low,True,643.85,10488.029999999999,False,0.06806282722513089,6.806282722513089
TXN000809,CLI0117,2023-03-28 09:45:00,-148.89,EUR,1.0,-148.89,Paiement CB,Credit Consommation,Lille-Grand-Place,Debit,Complete,645.0,Standard,11987.02,0.0,28-03-2023,False,False,False,2023,3,1,1,Tuesday,-148.89,0.0,False,Medium,False,148.89,27208.63,False,0.04205607476635514,4.205607476635514
TXN001356,CLI0074,2022-05-21 02:09:00,439.15,MAD,10.85,40.47,Paiement CB,Compte Courant,Nantes-Commerce,Credit,Rejete,633.0,Standard,3392.52,0.0,21-05-2022,False,False,False,2022,5,2,5,Saturday,40.474654377880185,0.004654377880186189,False,Medium,True,439.15,27366.420000000002,True,0.085,8.5
TXN000882,CLI0065,2024-12-22 11:25:00,-138.32,EUR,1.0,-138.32,Remboursement credit,PEA,Bordeaux-Meriadeck,Debit,Complete,645.0,Standard,9377.15,0.0,22-12-2024,False,False,False,2024,12,4,6,Sunday,-138.32,0.0,False,Medium,False,138.32,29933.67,False,0.04589371980676329,4.5893719806763285
TXN001250,CLI0047,2024-03-06 23:20:00,-3771.5,EUR,1.0,-3771.5,Virement international,Credit Immobilier,Lyon-Part-Dieu,Debit,En attente,397.0,Risque,24060.76,0.0,06-03-2024,False,False,False,2024,3,1,2,Wednesday,-3771.5,0.0,False,High,False,3771.5,242832.69,False,0.04013377926421405,4.013377926421405
TXN000801,CLI0047,2023-10-21 06:18:00,1442.57,EUR,1.0,1442.57,Virement,Livret A,Lyon-Part-Dieu,Credit,Complete,397.0,Risque,12687.93,0.0,21-10-2023,False,False,False,2023,10,4,5,Saturday,1442.57,0.0,False,High,True,1442.57,242832.69,False,0.04013377926421405,4.013377926421405
TXN000376,CLI0067,2022-01-01 16:52:00,-2286.97,EUR,1.0,-2286.97,Depot especes,Assurance Vie,Paris-Centre,Debit,Complete,645.0,Risque,515.02,0.0,01-01-2022,False,False,False,2022,1,1,5,Saturday,-2286.97,0.0,False,Medium,False,2286.97,17481.89,False,0.06578947368421052,6.578947368421052
TXN000197,CLI0005,2022-11-20 14:29:00,51.99,CHF,0.97,53.6,Prelevement,Credit Consommation,Lille-Grand-Place,Credit,Rejete,694.0,Standard,45479.42,0.0,20-11-2022,False,False,False,2022,11,4,6,Sunday,53.5979381443299,0.0020618556700995327,False,Medium,True,51.99,13259.31,True,0.04205607476635514,4.205607476635514
TXN001328,CLI0121,2023-11-09 20:42:00,-176.74,EUR,1.0,-176.74,Paiement CB,Assurance Vie,Marseille-Vieux-Port,Debit,Complete,818.0,Premium,38936.98,0.0,09-11-2023,False,False,False,2023,11,4,3,Thursday,-176.74,0.0,False,Low,False,176.74,24350.99,False,0.05572755417956656,5.572755417956656
TXN000065,CLI0063,2024-12-09 02:25:00,2618.05,EUR,1.0,2618.05,Remboursement credit,Credit Consommation,Paris-Centre,Credit,Complete,426.0,Risque,8489.82,0.0,09-12-2024,False,False,False,2024,12,4,0,Monday,2618.05,0.0,False,High,True,2618.05,-124777.45999999999,False,0.06578947368421052,6.578947368421052
TXN001904,CLI0070,2022-06-14 21:10:00,297.53,EUR,1.0,297.53,Paiement CB,PEA,Nantes-Commerce,Credit,Complete,425.0,Risque,20697.77,0.0,14-06-2022,False,False,False,2022,6,2,1,Tuesday,297.53,0.0,False,High,True,297.53,211701.12000000002,False,0.085,8.5
TXN000848,CLI0081,2024-04-26 16:28:00,2250.05,EUR,1.0,2250.05,Virement international,Compte Courant,Toulouse-Capitole,Credit,Complete,617.0,Standard,32228.95,0.0,26-04-2024,False,False,False,2024,4,2,4,Friday,2250.05,0.0,False,Medium,True,2250.05,30084.96,False,0.06806282722513089,6.806282722513089
TXN000380,CLI0116,2024-10-04 06:20:00,-29.31,USD,1.08,-27.14,Paiement CB,Compte Courant,Nice-Massena,Debit,Complete,620.0,Standard,5203.45,0.0,04-10-2024,False,False,False,2024,10,4,4,Friday,-27.138888888888886,0.0011111111111148375,False,Medium,False,29.31,15269.599999999999,False,0.07633587786259542,7.633587786259542
TXN001320,CLI0026,2023-12-19 14:58:00,205.55,EUR,1.0,205.55,Paiement CB,Compte Epargne,Lille-Grand-Place,Credit,Complete,699.0,Standard,14768.16,0.0,19-12-2023,False,False,False,2023,12,4,1,Tuesday,205.55,0.0,False,Medium,True,205.55,27174.65,False,0.04205607476635514,4.205607476635514
TXN000972,CLI0051,2022-02-01 05:07:00,1284.95,GBP,0.86,1494.13,Depot especes,Credit Auto,Marseille-Vieux-Port,Credit,Complete,834.0,Premium,6407.26,0.0,01-02-2022,False,False,False,2022,2,1,1,Tuesday,1494.1279069767443,0.0020930232558384887,False,Low,True,1284.95,21676.81,False,0.05572755417956656,5.572755417956656
TXN001364,CLI0142,2022-03-08 20:20:00,-2119.09,EUR,1.0,-2119.09,Virement international,Compte Epargne,Toulouse-Capitole,Debit,Complete,676.0,Standard,42946.98,0.0,08-03-2022,False,False,False,2022,3,1,1,Tuesday,-2119.09,0.0,False,Medium,False,2119.09,31038.29,False,0.06806282722513089,6.806282722513089
TXN001100,CLI0039,2023-02-14 17:05:00,-1342.87,EUR,1.0,-1342.87,Depot especes,Assurance Vie,Lille-Grand-Place,Debit,Complete,631.0,Standard,40883.77,0.0,14-02-2023,False,False,False,2023,2,1,1,Tuesday,-1342.87,0.0,False,Medium,False,1342.87,22940.62,False,0.04205607476635514,4.205607476635514
TXN000139,CLI0115,2022-09-30 20:55:00,-1075.92,EUR,1.0,-1075.92,Remboursement credit,Compte Epargne,Toulouse-Capitole,Debit,Complete,709.0,Standard,36420.12,0.0,30-09-2022,False,False,False,2022,9,3,4,Friday,-1075.92,0.0,False,Low,False,1075.92,10488.029999999999,False,0.06806282722513089,6.806282722513089
TXN000358,CLI0049,2023-04-26 23:15:00,-2624.59,USD,1.08,-2430.18,Interets,Credit Consommation,Lyon-Part-Dieu,Debit,Complete,593.0,Standard,41833.1,0.0,26-04-2023,False,False,False,2023,4,2,2,Wednesday,-2430.175925925926,0.00407407407374194,False,Medium,False,2624.59,17168.61,False,0.04013377926421405,4.013377926421405
TXN000236,CLI0037,2024-01-18 02:23:00,2128.39,GBP,0.86,2474.87,Prelevement,Livret A,Lille-Grand-Place,Credit,Complete,622.0,Standard,16197.9,0.0,18-01-2024,False,False,False,2024,1,1,3,Thursday,2474.8720930232557,0.0020930232558384887,False,Medium,True,2128.39,19274.36,False,0.04205607476635514,4.205607476635514
TXN001418,CLI0075,2023-04-15 23:43:00,-1138.69,EUR,1.0,-1138.69,Virement,Credit Immobilier,Nice-Massena,Debit,Complete,647.0,Standard,47965.0,0.0,15-04-2023,False,False,False,2023,4,2,5,Saturday,-1138.69,0.0,False,Medium,False,1138.69,9635.97,False,0.07633587786259542,7.633587786259542
TXN000787,CLI0035,2024-05-15 15:24:00,1529.77,MAD,10.85,140.99,Virement international,PEA,Lyon-Part-Dieu,Credit,En attente,600.0,Standard,12563.28,0.0,15-05-2024,False,False,False,2024,5,2,2,Wednesday,140.9926267281106,0.0026267281105845086,False,Medium,True,1529.77,19252.11,False,0.04013377926421405,4.013377926421405
TXN001438,CLI0096,2024-01-29 14:44:00,2097.2,EUR,1.0,2097.2,Prelevement,Compte Courant,Lyon-Part-Dieu,Credit,Complete,645.0,Nan,49660.21,0.0,29-01-2024,False,False,False,2024,1,1,0,Monday,2097.2,0.0,False,Medium,True,2097.2,33110.83,False,0.04013377926421405,4.013377926421405
TXN001293,CLI0128,2024-09-18 22:17:00,-7473.37,EUR,1.0,-7473.37,Virement international,PEA,Marseille-Vieux-Port,Debit,Complete,683.0,Standard,30338.59,0.0,18-09-2024,True,False,True,2024,9,3,2,Wednesday,-7473.37,0.0,False,Medium,False,7473.37,37497.07,False,0.05572755417956656,5.572755417956656
TXN001814,CLI0090,2022-04-26 00:47:00,-139.59,EUR,1.0,-139.59,Retrait DAB,Credit Immobilier,Nantes-Commerce,Debit,En attente,645.0,Standard,46532.86,0.0,26-04-2022,False,False,False,2022,4,2,1,Tuesday,-139.59,0.0,False,Medium,False,139.59,20144.829999999998,False,0.085,8.5
TXN000704,CLI0135,2024-01-25 16:00:00,556.89,EUR,1.0,556.89,Prelevement,Compte Epargne,Nantes-Commerce,Credit,Complete,593.0,Standard,49480.8,0.0,25-01-2024,False,False,False,2024,1,1,3,Thursday,556.89,0.0,False,Medium,True,556.89,25240.97,False,0.085,8.5
TXN000591,CLI0146,2024-12-12 13:49:00,-2763.97,EUR,1.0,-2763.97,Prelevement,Credit Auto,Toulouse-Capitole,Debit,Complete,583.0,Standard,35706.83,0.0,12-12-2024,False,False,False,2024,12,4,3,Thursday,-2763.97,0.0,False,Medium,False,2763.97,14791.59,False,0.06806282722513089,6.806282722513089
TXN001429,CLI0148,2023-08-22 07:14:00,-210.56,EUR,1.0,-210.56,Paiement CB,Compte Courant,Lille-Grand-Place,Debit,Complete,645.0,Standard,37850.41,0.0,22-08-2023,False,False,False,2023,8,3,1,Tuesday,-210.56,0.0,False,Medium,False,210.56,19508.75,False,0.04205607476635514,4.205607476635514
TXN000176,CLI0103,2024-05-31 03:00:00,0.0,MAD,10.85,-89.32,Virement international,Credit Consommation,Paris-Centre,Debit,Complete,683.0,Standard,19617.6,0.0,31-05-2024,False,False,False,2024,5,2,4,Friday,0.0,89.32,True,Medium,False,-0.0,21623.010000000002,False,0.06578947368421052,6.578947368421052
TXN000436,CLI0002,2023-07-24 19:40:00,287.62,CHF,0.97,296.52,Retrait DAB,Compte Courant,Lyon-Part-Dieu,Credit,Complete,606.0,Standard,2847.69,0.0,24-07-2023,False,False,False,2023,7,3,0,Monday,296.5154639175258,0.00453608247420334,False,Medium,True,287.62,13138.46,False,0.04013377926421405,4.013377926421405
TXN000823,CLI0022,2022-12-31 13:33:00,-200000.0,EUR,1.0,-1037.79,Virement,Compte Epargne,Toulouse-Capitole,Debit,Complete,787.0,Premium,33396.94,0.0,31-12-2022,True,False,True,2022,12,4,5,Saturday,-200000.0,198962.21,True,Low,False,200000.0,224215.16999999998,False,0.06806282722513089,6.806282722513089
TXN001480,CLI0046,2023-07-04 08:11:00,-7487.0,GBP,0.86,-8705.81,Virement international,Compte Epargne,Bordeaux-Meriadeck,Debit,Complete,841.0,Premium,17715.69,0.0,04-07-2023,True,False,True,2023,7,3,1,Tuesday,-8705.813953488372,0.003953488372644642,False,Low,False,7487.0,24894.69,False,0.04589371980676329,4.5893719806763285
TXN000375,CLI0145,2024-12-29 09:58:00,-1074.15,EUR,1.0,-1074.15,Remboursement credit,Livret A,Lyon-Part-Dieu,Debit,Complete,674.0,Standard,18352.59,0.0,29-12-2024,False,False,False,2024,12,4,6,Sunday,-1074.15,0.0,False,Medium,False,1074.15,17334.06,False,0.04013377926421405,4.013377926421405
TXN001132,CLI0043,2022-12-06 20:40:00,-6899.74,EUR,1.0,-6899.74,Virement international,Credit Immobilier,Bordeaux-Meriadeck,Debit,Complete,645.0,Premium,47761.01,0.0,06-12-2022,True,False,True,2022,12,4,1,Tuesday,-6899.74,0.0,False,Medium,False,6899.74,27707.96,False,0.04589371980676329,4.5893719806763285
TXN000803,CLI0093,2023-07-20 06:37:00,3195.58,EUR,1.0,3195.58,Virement international,Credit Immobilier,Marseille-Vieux-Port,Credit,Complete,786.0,Nan,30131.57,0.0,20-07-2023,False,False,False,2023,7,3,3,Thursday,3195.58,0.0,False,Low,True,3195.58,33736.19,False,0.05572755417956656,5.572755417956656
TXN000083,CLI0002,2023-03-18 04:35:00,2823.67,EUR,1.0,2823.67,Prelevement,Compte Epargne,Lyon-Part-Dieu,Credit,Complete,606.0,Standard,14476.27,0.0,18-03-2023,False,False,False,2023,3,1,5,Saturday,2823.67,0.0,False,Medium,True,2823.67,13138.46,False,0.04013377926421405,4.013377926421405
TXN001086,CLI0014,2022-05-30 06:30:00,99999.99,USD,1.08,-1025.9,Virement international,Credit Consommation,Marseille-Vieux-Port,Debit,Complete,673.0,Standard,29509.86,0.0,30-05-2022,True,False,True,2022,5,2,0,Monday,92592.58333333333,93618.48333333332,True,Medium,False,-99999.99,-85472.92000000001,False,0.05572755417956656,5.572755417956656
TXN000438,CLI0046,2022-12-30 14:47:00,1757.95,USD,1.08,1627.73,Depot especes,Livret A,Bordeaux-Meriadeck,Credit,Complete,841.0,Premium,16208.81,0.0,30-12-2022,False,False,False,2022,12,4,4,Friday,1627.7314814814815,0.0014814814815053978,False,Low,True,1757.95,24894.69,False,0.04589371980676329,4.5893719806763285
TXN000553,CLI0132,2023-10-06 03:29:00,-72.95,EUR,1.0,-72.95,Retrait DAB,PEA,Bordeaux-Meriadeck,Debit,Complete,663.0,Standard,27900.89,0.0,06-10-2023,False,False,False,2023,10,4,4,Friday,-72.95,0.0,False,Medium,False,72.95,15745.47,False,0.04589371980676329,4.5893719806763285
TXN001774,CLI0058,2022-06-21 05:54:00,497.93,EUR,1.0,497.93,Depot especes,Credit Immobilier,Marseille-Vieux-Port,Credit,Complete,704.0,Standard,18668.45,0.0,21-06-2022,False,False,False,2022,6,2,1,Tuesday,497.93,0.0,False,Low,True,497.93,16554.12,False,0.05572755417956656,5.572755417956656
TXN000806,CLI0031,2024-05-08 16:59:00,2859.71,EUR,1.0,2859.71,Remboursement credit,Credit Immobilier,Bordeaux-Meriadeck,Credit,Complete,559.0,Risque,34865.64,0.0,08-05-2024,False,False,False,2024,5,2,2,Wednesday,2859.71,0.0,False,High,True,2859.71,107605.36,False,0.04589371980676329,4.5893719806763285
TXN001097,CLI0052,2024-06-20 08:06:00,-55.72,EUR,1.0,-55.72,Retrait DAB,Credit Auto,Bordeaux-Meriadeck,Debit,En attente,838.0,Premium,29687.72,0.0,20-06-2024,False,False,False,2024,6,2,3,Thursday,-55.72,0.0,False,Low,False,55.72,17931.36,False,0.04589371980676329,4.5893719806763285
TXN001163,CLI0042,2023-01-03 05:01:00,-331.72,EUR,1.0,-331.72,Retrait DAB,Livret A,Bordeaux-Meriadeck,Debit,Complete,638.0,Standard,4798.66,0.0,03-01-2023,False,False,False,2023,1,1,1,Tuesday,-331.72,0.0,False,Medium,False,331.72,14284.24,False,0.04589371980676329,4.5893719806763285
TXN001611,CLI0113,2022-04-05 13:27:00,2918.71,EUR,1.0,2918.71,Prelevement,Compte Epargne,Lyon-Part-Dieu,Credit,Complete,645.0,Standard,3783.9,0.0,05-04-2022,False,False,False,2022,4,2,1,Tuesday,2918.71,0.0,False,Medium,True,2918.71,12732.24,False,0.04013377926421405,4.013377926421405
TXN001287,CLI0038,2024-03-16 08:29:00,1967.99,EUR,1.0,1967.99,Virement,PEA,Bordeaux-Meriadeck,Credit,Complete,516.0,Risque,26811.02,0.0,16-03-2024,False,False,False,2024,3,1,5,Saturday,1967.99,0.0,False,High,True,1967.99,24983.12,False,0.04589371980676329,4.5893719806763285
TXN001835,CLI0126,2023-11-21 18:00:00,-2668.15,EUR,1.0,-2668.15,Prelevement,Credit Immobilier,Bordeaux-Meriadeck,Debit,Complete,514.0,Risque,22320.22,0.0,21-11-2023,False,False,False,2023,11,4,1,Tuesday,-2668.15,0.0,False,High,False,2668.15,25406.69,False,0.04589371980676329,4.5893719806763285
TXN000177,CLI0129,2022-02-20 15:06:03,921.53,EUR,1.0,921.53,Depot especes,Livret A,Paris-Centre,Credit,Complete,573.0,Risque,47039.74,0.0,20-02-2022,False,False,False,2022,2,1,6,Sunday,921.53,0.0,False,High,True,921.53,33604.46,False,0.06578947368421052,6.578947368421052
TXN000369,CLI0074,2022-10-24 05:40:00,-2432.77,EUR,1.0,-2432.77,Interets,Compte Epargne,Nantes-Commerce,Debit,Complete,633.0,Standard,3660.07,0.0,24-10-2022,False,False,False,2022,10,4,0,Monday,-2432.77,0.0,False,Medium,False,2432.77,27366.420000000002,False,0.085,8.5
TXN000451,CLI0133,2022-03-16 14:24:00,-2155.35,EUR,1.0,-2155.35,Depot especes,Compte Courant,Lille-Grand-Place,Debit,Complete,677.0,Standard,2297.1,0.0,16-03-2022,False,False,False,2022,3,1,2,Wednesday,-2155.35,0.0,False,Medium,False,2155.35,17151.13,False,0.04205607476635514,4.205607476635514
TXN000278,CLI0034,2024-10-30 05:07:00,195.96,USD,1.08,181.44,Retrait DAB,Compte Courant,Bordeaux-Meriadeck,Credit,Complete,457.0,Risque,32052.02,0.0,30-10-2024,False,False,False,2024,10,4,2,Wednesday,181.44444444444443,0.004444444444430928,False,High,True,195.96,11456.22,False,0.04589371980676329,4.5893719806763285
TXN001142,CLI0027,2024-02-09 19:33:00,2617.66,EUR,1.0,2617.66,Interets,Compte Courant,Lyon-Part-Dieu,Credit,Complete,305.0,Risque,29558.12,0.0,09-02-2024,False,False,False,2024,2,1,4,Friday,2617.66,0.0,False,High,True,2617.66,9922.06,False,0.04013377926421405,4.013377926421405
TXN000572,CLI0133,2023-03-13 21:52:00,-2239.51,EUR,1.0,-2239.51,Depot especes,Compte Epargne,Lille-Grand-Place,Debit,En attente,677.0,Standard,36358.09,0.0,13-03-2023,False,False,False,2023,3,1,0,Monday,-2239.51,0.0,False,Medium,False,2239.51,17151.13,False,0.04205607476635514,4.205607476635514
TXN000677,CLI0007,2023-01-30 03:06:00,86.25,EUR,1.0,86.25,Interets,Credit Consommation,Nantes-Commerce,Credit,En attente,635.0,Standard,6386.48,0.0,30-01-2023,False,False,False,2023,1,1,0,Monday,86.25,0.0,False,Medium,True,86.25,15911.36,False,0.085,8.5
TXN001570,CLI0017,2022-03-27 17:34:00,2871.46,USD,1.08,2658.76,Depot especes,Compte Epargne,Bordeaux-Meriadeck,Credit,Complete,649.0,Standard,27602.53,0.0,27-03-2022,False,False,False,2022,3,1,6,Sunday,2658.759259259259,0.0007407407410937594,False,Medium,True,2871.46,26930.85,False,0.04589371980676329,4.5893719806763285
TXN001241,CLI0127,2024-12-10 13:41:00,2379.7,EUR,1.0,2379.7,Remboursement credit,Livret A,Nice-Massena,Credit,Complete,691.0,Standard,22480.06,0.0,10-12-2024,False,False,False,2024,12,4,1,Tuesday,2379.7,0.0,False,Medium,True,2379.7,32951.01,False,0.07633587786259542,7.633587786259542
TXN000872,CLI0057,2023-05-18 23:49:00,-407.41,EUR,1.0,-407.41,Paiement CB,Assurance Vie,Nice-Massena,Debit,Complete,435.0,Nan,13820.74,0.0,18-05-2023,False,False,False,2023,5,2,3,Thursday,-407.41,0.0,False,High,False,407.41,6995.71,False,0.07633587786259542,7.633587786259542
TXN000715,CLI0003,2024-01-04 05:13:00,362.92,EUR,1.0,362.92,Paiement CB,Credit Consommation,Lyon-Part-Dieu,Credit,Complete,587.0,Standard,2483.03,0.0,04-01-2024,False,False,False,2024,1,1,3,Thursday,362.92,0.0,False,Medium,True,362.92,20457.45,False,0.04013377926421405,4.013377926421405
TXN001945,CLI0066,2022-06-07 18:45:00,-2594.83,EUR,1.0,-2594.83,Depot especes,Assurance Vie,Nice-Massena,Debit,Complete,645.0,Standard,9128.29,0.0,07-06-2022,False,False,False,2022,6,2,1,Tuesday,-2594.83,0.0,False,Medium,False,2594.83,11243.88,False,0.07633587786259542,7.633587786259542
TXN000594,CLI0118,2022-09-30 10:44:00,-1222.79,EUR,1.0,-1222.79,Prelevement,Compte Epargne,Lille-Grand-Place,Debit,Complete,641.0,Standard,36831.59,0.0,30-09-2022,False,False,False,2022,9,3,4,Friday,-1222.79,0.0,False,Medium,False,1222.79,27600.21,False,0.04205607476635514,4.205607476635514
TXN001577,CLI0096,2022-01-16 01:01:00,1802.65,EUR,1.0,1802.65,Virement,Assurance Vie,Lyon-Part-Dieu,Credit,Complete,710.0,Standard,15005.8,0.0,16-01-2022,False,False,False,2022,1,1,6,Sunday,1802.65,0.0,False,Low,True,1802.65,33110.83,False,0.04013377926421405,4.013377926421405
TXN000628,CLI0027,2023-02-25 11:10:00,2198.63,EUR,1.0,2198.63,Depot especes,Credit Auto,Lyon-Part-Dieu,Credit,Complete,305.0,Risque,5054.78,0.0,25-02-2023,False,False,False,2023,2,1,5,Saturday,2198.63,0.0,False,High,True,2198.63,9922.06,False,0.04013377926421405,4.013377926421405
TXN000429,CLI0011,2022-04-11 06:18:00,1346.68,EUR,1.0,1346.68,Remboursement credit,Assurance Vie,Bordeaux-Meriadeck,Credit,Complete,672.0,Standard,21180.86,0.0,11-04-2022,False,False,False,2022,4,2,0,Monday,1346.68,0.0,False,Medium,True,1346.68,113017.77,False,0.04589371980676329,4.5893719806763285
TXN001710,CLI0037,2024-11-07 00:40:00,363.09,CHF,0.97,374.32,Depot especes,Assurance Vie,Lille-Grand-Place,Credit,Rejete,622.0,Standard,17370.7,0.0,07-11-2024,False,False,False,2024,11,4,3,Thursday,374.319587628866,0.00041237113401848546,False,Medium,True,363.09,19274.36,True,0.04205607476635514,4.205607476635514
TXN001033,CLI0009,2023-01-17 15:08:00,-1428.38,EUR,1.0,-1428.38,Prelevement,Compte Epargne,Nice-Massena,Debit,Complete,591.0,Standard,45073.62,0.0,17-01-2023,False,False,False,2023,1,1,1,Tuesday,-1428.38,0.0,False,Medium,False,1428.38,21971.69,False,0.07633587786259542,7.633587786259542
